idA1,idA2,idP
6177,9646,4933
6177,11655,4933
6177,17363,4933
11655,9646,4933
11655,6177,4933
11655,17363,4933
17363,9646,4933
17363,6177,4933
17363,11655,4933
1985,8349,4934
1985,7794,4934
1985,5910,4934
8349,1985,4934
8349,7794,4934
8349,5910,4934
7794,1985,4934
7794,8349,4934
7794,5910,4934
5910,1985,4934
5910,8349,4934
5910,7794,4934
2003,3023,4935
2003,14981,4935
3023,2003,4935
3023,14981,4935
14981,2003,4935
14981,3023,4935
10668,2577,4936
10668,1566,4936
10668,5726,4936
10668,8864,4936
2577,10668,4936
2577,1566,4936
2577,5726,4936
2577,8864,4936
1566,10668,4936
1566,2577,4936
1566,5726,4936
1566,8864,4936
5726,10668,4936
5726,2577,4936
5726,1566,4936
5726,8864,4936
8864,10668,4936
8864,2577,4936
8864,1566,4936
8864,5726,4936
17622,11381,4937
17622,11735,4937
17622,15575,4937
11381,17622,4937
11381,11735,4937
11381,15575,4937
11735,17622,4937
11735,11381,4937
11735,15575,4937
15575,17622,4937
15575,11381,4937
15575,11735,4937
11984,11634,4938
11984,16342,4938
11634,11984,4938
11634,16342,4938
16342,11984,4938
16342,11634,4938
8628,9793,4939
8628,12083,4939
9793,8628,4939
9793,12083,4939
12083,8628,4939
12083,9793,4939
15813,1579,4940
15813,771,4940
15813,8443,4940
15813,3480,4940
1579,15813,4940
1579,771,4940
1579,8443,4940
1579,3480,4940
771,15813,4940
771,1579,4940
771,8443,4940
771,3480,4940
8443,15813,4940
8443,1579,4940
8443,771,4940
8443,3480,4940
3480,15813,4940
3480,1579,4940
3480,771,4940
3480,8443,4940
9489,250,4941
9489,16838,4941
9489,16593,4941
250,9489,4941
250,16838,4941
250,16593,4941
16838,9489,4941
16838,250,4941
16838,16593,4941
16593,9489,4941
16593,250,4941
16593,16838,4941
1857,5248,4942
1857,10605,4942
1857,13657,4942
1857,10417,4942
1857,7010,4942
5248,1857,4942
5248,10605,4942
5248,13657,4942
5248,10417,4942
5248,7010,4942
10605,1857,4942
10605,5248,4942
10605,13657,4942
10605,10417,4942
10605,7010,4942
13657,1857,4942
13657,5248,4942
13657,10605,4942
13657,10417,4942
13657,7010,4942
10417,1857,4942
10417,5248,4942
10417,10605,4942
10417,13657,4942
10417,7010,4942
7010,1857,4942
7010,5248,4942
7010,10605,4942
7010,13657,4942
7010,10417,4942
4686,10780,4943
4686,6959,4943
4686,1584,4943
10780,4686,4943
10780,6959,4943
10780,1584,4943
6959,4686,4943
6959,10780,4943
6959,1584,4943
1584,4686,4943
1584,10780,4943
1584,6959,4943
11501,9421,4944
11501,16272,4944
9421,11501,4944
9421,16272,4944
16272,11501,4944
16272,9421,4944
13757,3527,4945
13757,7477,4945
13757,12288,4945
13757,16943,4945
13757,2615,4945
3527,13757,4945
3527,7477,4945
3527,12288,4945
3527,16943,4945
3527,2615,4945
7477,13757,4945
7477,3527,4945
7477,12288,4945
7477,16943,4945
7477,2615,4945
12288,13757,4945
12288,3527,4945
12288,7477,4945
12288,16943,4945
12288,2615,4945
16943,13757,4945
16943,3527,4945
16943,7477,4945
16943,12288,4945
16943,2615,4945
2615,13757,4945
2615,3527,4945
2615,7477,4945
2615,12288,4945
2615,16943,4945
14115,15918,4947
15918,14115,4947
17799,15674,4948
17799,1385,4948
15674,17799,4948
15674,1385,4948
1385,17799,4948
1385,15674,4948
12225,10479,4949
12225,10194,4949
10479,12225,4949
10479,10194,4949
10194,12225,4949
10194,10479,4949
1760,5308,4950
1760,2894,4950
5308,1760,4950
5308,2894,4950
2894,1760,4950
2894,5308,4950
15970,6094,4951
15970,5735,4951
15970,5743,4951
6094,15970,4951
6094,5735,4951
6094,5743,4951
5735,15970,4951
5735,6094,4951
5735,5743,4951
5743,15970,4951
5743,6094,4951
5743,5735,4951
13705,2445,4952
13705,13998,4952
13705,7031,4952
13705,249,4952
13705,1984,4952
13705,7687,4952
13705,1326,4952
2445,13705,4952
2445,13998,4952
2445,7031,4952
2445,249,4952
2445,1984,4952
2445,7687,4952
2445,1326,4952
13998,13705,4952
13998,2445,4952
13998,7031,4952
13998,249,4952
13998,1984,4952
13998,7687,4952
13998,1326,4952
7031,13705,4952
7031,2445,4952
7031,13998,4952
7031,249,4952
7031,1984,4952
7031,7687,4952
7031,1326,4952
249,13705,4952
249,2445,4952
249,13998,4952
249,7031,4952
249,1984,4952
249,7687,4952
249,1326,4952
1984,13705,4952
1984,2445,4952
1984,13998,4952
1984,7031,4952
1984,249,4952
1984,7687,4952
1984,1326,4952
7687,13705,4952
7687,2445,4952
7687,13998,4952
7687,7031,4952
7687,249,4952
7687,1984,4952
7687,1326,4952
1326,13705,4952
1326,2445,4952
1326,13998,4952
1326,7031,4952
1326,249,4952
1326,1984,4952
1326,7687,4952
9419,10123,4953
9419,5743,4953
10123,9419,4953
10123,5743,4953
5743,9419,4953
5743,10123,4953
9524,801,4954
9524,1374,4954
801,9524,4954
801,1374,4954
1374,9524,4954
1374,801,4954
11819,5313,4955
5313,11819,4955
10559,2778,4956
2778,10559,4956
10987,761,4957
10987,3211,4957
761,10987,4957
761,3211,4957
3211,10987,4957
3211,761,4957
9152,10420,4958
9152,3211,4958
10420,9152,4958
10420,3211,4958
3211,9152,4958
3211,10420,4958
83,17267,4959
83,4235,4959
83,4233,4959
17267,83,4959
17267,4235,4959
17267,4233,4959
4235,83,4959
4235,17267,4959
4235,4233,4959
4233,83,4959
4233,17267,4959
4233,4235,4959
12278,10938,4960
12278,5549,4960
10938,12278,4960
10938,5549,4960
5549,12278,4960
5549,10938,4960
5460,3036,4961
5460,2875,4961
3036,5460,4961
3036,2875,4961
2875,5460,4961
2875,3036,4961
12923,952,4962
12923,11638,4962
12923,3201,4962
952,12923,4962
952,11638,4962
952,3201,4962
11638,12923,4962
11638,952,4962
11638,3201,4962
3201,12923,4962
3201,952,4962
3201,11638,4962
6713,2784,4965
6713,4951,4965
6713,15987,4965
6713,34,4965
6713,10417,4965
2784,6713,4965
2784,4951,4965
2784,15987,4965
2784,34,4965
2784,10417,4965
4951,6713,4965
4951,2784,4965
4951,15987,4965
4951,34,4965
4951,10417,4965
15987,6713,4965
15987,2784,4965
15987,4951,4965
15987,34,4965
15987,10417,4965
34,6713,4965
34,2784,4965
34,4951,4965
34,15987,4965
34,10417,4965
10417,6713,4965
10417,2784,4965
10417,4951,4965
10417,15987,4965
10417,34,4965
8899,2636,4966
8899,14266,4966
8899,7277,4966
8899,12008,4966
8899,11036,4966
8899,1623,4966
8899,13147,4966
2636,8899,4966
2636,14266,4966
2636,7277,4966
2636,12008,4966
2636,11036,4966
2636,1623,4966
2636,13147,4966
14266,8899,4966
14266,2636,4966
14266,7277,4966
14266,12008,4966
14266,11036,4966
14266,1623,4966
14266,13147,4966
7277,8899,4966
7277,2636,4966
7277,14266,4966
7277,12008,4966
7277,11036,4966
7277,1623,4966
7277,13147,4966
12008,8899,4966
12008,2636,4966
12008,14266,4966
12008,7277,4966
12008,11036,4966
12008,1623,4966
12008,13147,4966
11036,8899,4966
11036,2636,4966
11036,14266,4966
11036,7277,4966
11036,12008,4966
11036,1623,4966
11036,13147,4966
1623,8899,4966
1623,2636,4966
1623,14266,4966
1623,7277,4966
1623,12008,4966
1623,11036,4966
1623,13147,4966
13147,8899,4966
13147,2636,4966
13147,14266,4966
13147,7277,4966
13147,12008,4966
13147,11036,4966
13147,1623,4966
17249,4048,4967
17249,8711,4967
17249,17446,4967
4048,17249,4967
4048,8711,4967
4048,17446,4967
8711,17249,4967
8711,4048,4967
8711,17446,4967
17446,17249,4967
17446,4048,4967
17446,8711,4967
413,2875,4968
2875,413,4968
16341,5812,4970
5812,16341,4970
11763,13967,4971
13967,11763,4971
17579,2715,4972
2715,17579,4972
12695,3241,4973
3241,12695,4973
6175,8860,4974
8860,6175,4974
6760,12812,4975
6760,4931,4975
12812,6760,4975
12812,4931,4975
4931,6760,4975
4931,12812,4975
18341,4811,4976
4811,18341,4976
6665,8519,4977
6665,6358,4977
8519,6665,4977
8519,6358,4977
6358,6665,4977
6358,8519,4977
801,15769,4979
801,1141,4979
801,9419,4979
801,3100,4979
15769,801,4979
15769,1141,4979
15769,9419,4979
15769,3100,4979
1141,801,4979
1141,15769,4979
1141,9419,4979
1141,3100,4979
9419,801,4979
9419,15769,4979
9419,1141,4979
9419,3100,4979
3100,801,4979
3100,15769,4979
3100,1141,4979
3100,9419,4979
8830,11564,4980
8830,8795,4980
11564,8830,4980
11564,8795,4980
8795,8830,4980
8795,11564,4980
14940,5882,4981
14940,9896,4981
14940,4929,4981
14940,2539,4981
5882,14940,4981
5882,9896,4981
5882,4929,4981
5882,2539,4981
9896,14940,4981
9896,5882,4981
9896,4929,4981
9896,2539,4981
4929,14940,4981
4929,5882,4981
4929,9896,4981
4929,2539,4981
2539,14940,4981
2539,5882,4981
2539,9896,4981
2539,4929,4981
17097,7433,4982
17097,17625,4982
17097,2358,4982
7433,17097,4982
7433,17625,4982
7433,2358,4982
17625,17097,4982
17625,7433,4982
17625,2358,4982
2358,17097,4982
2358,7433,4982
2358,17625,4982
4664,13949,4983
4664,2457,4983
4664,13962,4983
4664,11927,4983
13949,4664,4983
13949,2457,4983
13949,13962,4983
13949,11927,4983
2457,4664,4983
2457,13949,4983
2457,13962,4983
2457,11927,4983
13962,4664,4983
13962,13949,4983
13962,2457,4983
13962,11927,4983
11927,4664,4983
11927,13949,4983
11927,2457,4983
11927,13962,4983
6736,9639,4984
9639,6736,4984
15922,10587,4985
10587,15922,4985
5318,16886,4986
5318,3468,4986
16886,5318,4986
16886,3468,4986
3468,5318,4986
3468,16886,4986
15566,10436,4987
15566,4442,4987
15566,15726,4987
10436,15566,4987
10436,4442,4987
10436,15726,4987
4442,15566,4987
4442,10436,4987
4442,15726,4987
15726,15566,4987
15726,10436,4987
15726,4442,4987
16794,4467,4988
16794,7989,4988
4467,16794,4988
4467,7989,4988
7989,16794,4988
7989,4467,4988
15708,5750,4989
5750,15708,4989
8914,12465,4990
8914,1860,4990
8914,10290,4990
8914,1995,4990
8914,7715,4990
12465,8914,4990
12465,1860,4990
12465,10290,4990
12465,1995,4990
12465,7715,4990
1860,8914,4990
1860,12465,4990
1860,10290,4990
1860,1995,4990
1860,7715,4990
10290,8914,4990
10290,12465,4990
10290,1860,4990
10290,1995,4990
10290,7715,4990
1995,8914,4990
1995,12465,4990
1995,1860,4990
1995,10290,4990
1995,7715,4990
7715,8914,4990
7715,12465,4990
7715,1860,4990
7715,10290,4990
7715,1995,4990
5283,16486,4991
5283,11268,4991
16486,5283,4991
16486,11268,4991
11268,5283,4991
11268,16486,4991
1355,6793,4992
1355,1344,4992
6793,1355,4992
6793,1344,4992
1344,1355,4992
1344,6793,4992
4350,9378,4993
4350,2235,4993
4350,11461,4993
9378,4350,4993
9378,2235,4993
9378,11461,4993
2235,4350,4993
2235,9378,4993
2235,11461,4993
11461,4350,4993
11461,9378,4993
11461,2235,4993
16498,14198,4994
16498,5743,4994
16498,10194,4994
14198,16498,4994
14198,5743,4994
14198,10194,4994
5743,16498,4994
5743,14198,4994
5743,10194,4994
10194,16498,4994
10194,14198,4994
10194,5743,4994
11860,3914,4995
11860,11920,4995
3914,11860,4995
3914,11920,4995
11920,11860,4995
11920,3914,4995
3095,1566,4997
3095,5094,4997
1566,3095,4997
1566,5094,4997
5094,3095,4997
5094,1566,4997
14962,10562,4998
10562,14962,4998
9871,9082,4999
9871,1265,4999
9871,16766,4999
9082,9871,4999
9082,1265,4999
9082,16766,4999
1265,9871,4999
1265,9082,4999
1265,16766,4999
16766,9871,4999
16766,9082,4999
16766,1265,4999
16003,10161,5000
16003,2106,5000
10161,16003,5000
10161,2106,5000
2106,16003,5000
2106,10161,5000
2728,2172,5001
2728,1660,5001
2728,11373,5001
2172,2728,5001
2172,1660,5001
2172,11373,5001
1660,2728,5001
1660,2172,5001
1660,11373,5001
11373,2728,5001
11373,2172,5001
11373,1660,5001
4233,217,5002
4233,11859,5002
4233,4235,5002
217,4233,5002
217,11859,5002
217,4235,5002
11859,4233,5002
11859,217,5002
11859,4235,5002
4235,4233,5002
4235,217,5002
4235,11859,5002
6850,561,5003
6850,4366,5003
561,6850,5003
561,4366,5003
4366,6850,5003
4366,561,5003
15656,14587,5004
15656,8835,5004
15656,17738,5004
14587,15656,5004
14587,8835,5004
14587,17738,5004
8835,15656,5004
8835,14587,5004
8835,17738,5004
17738,15656,5004
17738,14587,5004
17738,8835,5004
15545,8509,5005
15545,2701,5005
15545,12491,5005
15545,6576,5005
15545,18005,5005
8509,15545,5005
8509,2701,5005
8509,12491,5005
8509,6576,5005
8509,18005,5005
2701,15545,5005
2701,8509,5005
2701,12491,5005
2701,6576,5005
2701,18005,5005
12491,15545,5005
12491,8509,5005
12491,2701,5005
12491,6576,5005
12491,18005,5005
6576,15545,5005
6576,8509,5005
6576,2701,5005
6576,12491,5005
6576,18005,5005
18005,15545,5005
18005,8509,5005
18005,2701,5005
18005,12491,5005
18005,6576,5005
4866,917,5006
4866,11620,5006
917,4866,5006
917,11620,5006
11620,4866,5006
11620,917,5006
12445,9595,5007
12445,11806,5007
12445,12639,5007
9595,12445,5007
9595,11806,5007
9595,12639,5007
11806,12445,5007
11806,9595,5007
11806,12639,5007
12639,12445,5007
12639,9595,5007
12639,11806,5007
7465,4467,5008
4467,7465,5008
8348,3006,5009
8348,8842,5009
3006,8348,5009
3006,8842,5009
8842,8348,5009
8842,3006,5009
2273,2652,5010
2652,2273,5010
7075,10472,5011
7075,11176,5011
7075,9458,5011
7075,5743,5011
7075,12761,5011
10472,7075,5011
10472,11176,5011
10472,9458,5011
10472,5743,5011
10472,12761,5011
11176,7075,5011
11176,10472,5011
11176,9458,5011
11176,5743,5011
11176,12761,5011
9458,7075,5011
9458,10472,5011
9458,11176,5011
9458,5743,5011
9458,12761,5011
5743,7075,5011
5743,10472,5011
5743,11176,5011
5743,9458,5011
5743,12761,5011
12761,7075,5011
12761,10472,5011
12761,11176,5011
12761,9458,5011
12761,5743,5011
13676,12266,5012
13676,11843,5012
13676,10164,5012
13676,10707,5012
12266,13676,5012
12266,11843,5012
12266,10164,5012
12266,10707,5012
11843,13676,5012
11843,12266,5012
11843,10164,5012
11843,10707,5012
10164,13676,5012
10164,12266,5012
10164,11843,5012
10164,10707,5012
10707,13676,5012
10707,12266,5012
10707,11843,5012
10707,10164,5012
9744,2163,5013
9744,8135,5013
9744,3077,5013
9744,15575,5013
2163,9744,5013
2163,8135,5013
2163,3077,5013
2163,15575,5013
8135,9744,5013
8135,2163,5013
8135,3077,5013
8135,15575,5013
3077,9744,5013
3077,2163,5013
3077,8135,5013
3077,15575,5013
15575,9744,5013
15575,2163,5013
15575,8135,5013
15575,3077,5013
6702,13626,5014
6702,5893,5014
13626,6702,5014
13626,5893,5014
5893,6702,5014
5893,13626,5014
16204,7939,5015
16204,3350,5015
7939,16204,5015
7939,3350,5015
3350,16204,5015
3350,7939,5015
14445,9900,5016
14445,11360,5016
14445,3730,5016
14445,62,5016
9900,14445,5016
9900,11360,5016
9900,3730,5016
9900,62,5016
11360,14445,5016
11360,9900,5016
11360,3730,5016
11360,62,5016
3730,14445,5016
3730,9900,5016
3730,11360,5016
3730,62,5016
62,14445,5016
62,9900,5016
62,11360,5016
62,3730,5016
2056,1082,5017
2056,9877,5017
2056,13999,5017
2056,12568,5017
1082,2056,5017
1082,9877,5017
1082,13999,5017
1082,12568,5017
9877,2056,5017
9877,1082,5017
9877,13999,5017
9877,12568,5017
13999,2056,5017
13999,1082,5017
13999,9877,5017
13999,12568,5017
12568,2056,5017
12568,1082,5017
12568,9877,5017
12568,13999,5017
5419,8597,5018
5419,1355,5018
5419,4179,5018
8597,5419,5018
8597,1355,5018
8597,4179,5018
1355,5419,5018
1355,8597,5018
1355,4179,5018
4179,5419,5018
4179,8597,5018
4179,1355,5018
9878,5574,5019
9878,15419,5019
9878,15432,5019
5574,9878,5019
5574,15419,5019
5574,15432,5019
15419,9878,5019
15419,5574,5019
15419,15432,5019
15432,9878,5019
15432,5574,5019
15432,15419,5019
6719,13130,5020
13130,6719,5020
14934,16123,5021
16123,14934,5021
13977,13979,5022
13979,13977,5022
6114,16671,5023
6114,6222,5023
6114,17585,5023
6114,17098,5023
6114,16625,5023
16671,6114,5023
16671,6222,5023
16671,17585,5023
16671,17098,5023
16671,16625,5023
6222,6114,5023
6222,16671,5023
6222,17585,5023
6222,17098,5023
6222,16625,5023
17585,6114,5023
17585,16671,5023
17585,6222,5023
17585,17098,5023
17585,16625,5023
17098,6114,5023
17098,16671,5023
17098,6222,5023
17098,17585,5023
17098,16625,5023
16625,6114,5023
16625,16671,5023
16625,6222,5023
16625,17585,5023
16625,17098,5023
13420,11,5025
13420,10417,5025
11,13420,5025
11,10417,5025
10417,13420,5025
10417,11,5025
2858,4442,5026
2858,12196,5026
2858,3211,5026
4442,2858,5026
4442,12196,5026
4442,3211,5026
12196,2858,5026
12196,4442,5026
12196,3211,5026
3211,2858,5026
3211,4442,5026
3211,12196,5026
8435,4355,5027
8435,10849,5027
8435,4060,5027
4355,8435,5027
4355,10849,5027
4355,4060,5027
10849,8435,5027
10849,4355,5027
10849,4060,5027
4060,8435,5027
4060,4355,5027
4060,10849,5027
15462,7893,5028
15462,16253,5028
7893,15462,5028
7893,16253,5028
16253,15462,5028
16253,7893,5028
959,9875,5029
9875,959,5029
9564,14558,5030
9564,16602,5030
9564,16486,5030
14558,9564,5030
14558,16602,5030
14558,16486,5030
16602,9564,5030
16602,14558,5030
16602,16486,5030
16486,9564,5030
16486,14558,5030
16486,16602,5030
9640,14648,5031
9640,253,5031
9640,6108,5031
14648,9640,5031
14648,253,5031
14648,6108,5031
253,9640,5031
253,14648,5031
253,6108,5031
6108,9640,5031
6108,14648,5031
6108,253,5031
16292,7017,5032
16292,6364,5032
7017,16292,5032
7017,6364,5032
6364,16292,5032
6364,7017,5032
12274,3207,5033
12274,3290,5033
12274,13749,5033
3207,12274,5033
3207,3290,5033
3207,13749,5033
3290,12274,5033
3290,3207,5033
3290,13749,5033
13749,12274,5033
13749,3207,5033
13749,3290,5033
3225,12039,5034
3225,12084,5034
12039,3225,5034
12039,12084,5034
12084,3225,5034
12084,12039,5034
13959,7010,5035
7010,13959,5035
13813,1138,5037
1138,13813,5037
11843,3554,5038
11843,4187,5038
11843,10828,5038
11843,13676,5038
11843,12266,5038
3554,11843,5038
3554,4187,5038
3554,10828,5038
3554,13676,5038
3554,12266,5038
4187,11843,5038
4187,3554,5038
4187,10828,5038
4187,13676,5038
4187,12266,5038
10828,11843,5038
10828,3554,5038
10828,4187,5038
10828,13676,5038
10828,12266,5038
13676,11843,5038
13676,3554,5038
13676,4187,5038
13676,10828,5038
13676,12266,5038
12266,11843,5038
12266,3554,5038
12266,4187,5038
12266,10828,5038
12266,13676,5038
8421,5665,5040
8421,5067,5040
8421,11708,5040
8421,5084,5040
8421,3076,5040
5665,8421,5040
5665,5067,5040
5665,11708,5040
5665,5084,5040
5665,3076,5040
5067,8421,5040
5067,5665,5040
5067,11708,5040
5067,5084,5040
5067,3076,5040
11708,8421,5040
11708,5665,5040
11708,5067,5040
11708,5084,5040
11708,3076,5040
5084,8421,5040
5084,5665,5040
5084,5067,5040
5084,11708,5040
5084,3076,5040
3076,8421,5040
3076,5665,5040
3076,5067,5040
3076,11708,5040
3076,5084,5040
13980,12335,5041
13980,10417,5041
12335,13980,5041
12335,10417,5041
10417,13980,5041
10417,12335,5041
1523,7088,5042
1523,1556,5042
7088,1523,5042
7088,1556,5042
1556,1523,5042
1556,7088,5042
5252,11848,5043
5252,4466,5043
11848,5252,5043
11848,4466,5043
4466,5252,5043
4466,11848,5043
7849,1860,5044
7849,5332,5044
7849,13334,5044
1860,7849,5044
1860,5332,5044
1860,13334,5044
5332,7849,5044
5332,1860,5044
5332,13334,5044
13334,7849,5044
13334,1860,5044
13334,5332,5044
12104,4480,5045
12104,10309,5045
12104,3630,5045
12104,2610,5045
12104,1561,5045
12104,16873,5045
12104,15660,5045
4480,12104,5045
4480,10309,5045
4480,3630,5045
4480,2610,5045
4480,1561,5045
4480,16873,5045
4480,15660,5045
10309,12104,5045
10309,4480,5045
10309,3630,5045
10309,2610,5045
10309,1561,5045
10309,16873,5045
10309,15660,5045
3630,12104,5045
3630,4480,5045
3630,10309,5045
3630,2610,5045
3630,1561,5045
3630,16873,5045
3630,15660,5045
2610,12104,5045
2610,4480,5045
2610,10309,5045
2610,3630,5045
2610,1561,5045
2610,16873,5045
2610,15660,5045
1561,12104,5045
1561,4480,5045
1561,10309,5045
1561,3630,5045
1561,2610,5045
1561,16873,5045
1561,15660,5045
16873,12104,5045
16873,4480,5045
16873,10309,5045
16873,3630,5045
16873,2610,5045
16873,1561,5045
16873,15660,5045
15660,12104,5045
15660,4480,5045
15660,10309,5045
15660,3630,5045
15660,2610,5045
15660,1561,5045
15660,16873,5045
8349,1985,5046
8349,12771,5046
8349,7794,5046
8349,5910,5046
1985,8349,5046
1985,12771,5046
1985,7794,5046
1985,5910,5046
12771,8349,5046
12771,1985,5046
12771,7794,5046
12771,5910,5046
7794,8349,5046
7794,1985,5046
7794,12771,5046
7794,5910,5046
5910,8349,5046
5910,1985,5046
5910,12771,5046
5910,7794,5046
15995,4123,5047
15995,6521,5047
15995,6841,5047
15995,5743,5047
4123,15995,5047
4123,6521,5047
4123,6841,5047
4123,5743,5047
6521,15995,5047
6521,4123,5047
6521,6841,5047
6521,5743,5047
6841,15995,5047
6841,4123,5047
6841,6521,5047
6841,5743,5047
5743,15995,5047
5743,4123,5047
5743,6521,5047
5743,6841,5047
1586,3956,5048
1586,4433,5048
1586,11180,5048
1586,12934,5048
3956,1586,5048
3956,4433,5048
3956,11180,5048
3956,12934,5048
4433,1586,5048
4433,3956,5048
4433,11180,5048
4433,12934,5048
11180,1586,5048
11180,3956,5048
11180,4433,5048
11180,12934,5048
12934,1586,5048
12934,3956,5048
12934,4433,5048
12934,11180,5048
7665,11198,5049
7665,16485,5049
11198,7665,5049
11198,16485,5049
16485,7665,5049
16485,11198,5049
12978,17024,5050
12978,11407,5050
12978,801,5050
12978,12094,5050
12978,6253,5050
17024,12978,5050
17024,11407,5050
17024,801,5050
17024,12094,5050
17024,6253,5050
11407,12978,5050
11407,17024,5050
11407,801,5050
11407,12094,5050
11407,6253,5050
801,12978,5050
801,17024,5050
801,11407,5050
801,12094,5050
801,6253,5050
12094,12978,5050
12094,17024,5050
12094,11407,5050
12094,801,5050
12094,6253,5050
6253,12978,5050
6253,17024,5050
6253,11407,5050
6253,801,5050
6253,12094,5050
14049,17814,5051
17814,14049,5051
12108,15521,5052
12108,11180,5052
